"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","type"
"Large_Cap: 54%,  Fixed: 46%",54,0.085176268702855,0.120707604257878,0.705641282722218,0.668222871948516,0.677562341600374,0.64380387965024,0.656146733683641,"12 Months"
"Large_Cap: 55%,  Fixed: 45%",55,0.085660582256792,0.122515566110842,0.699181214077673,0.662094009173086,0.671322176806556,0.638083266211077,0.65025120439979,"12 Months"
"Large_Cap: 56%,  Fixed: 44%",56,0.0861406151149053,0.124333344764909,0.692819897009775,0.656054075934377,0.665173843242347,0.632447707550157,0.644445169515361,"12 Months"
"Large_Cap: 57%,  Fixed: 43%",57,0.0866163564143625,0.126160515885857,0.686556771000588,0.650102667033093,0.659116875587125,0.626896292135967,0.638727639852997,"12 Months"
"Large_Cap: 58%,  Fixed: 42%",58,0.087087794817849,0.127996677237839,0.680391059339964,0.6442391642912,0.653150595161511,0.621427973039499,0.633097486907761,"12 Months"
"Large_Cap: 59%,  Fixed: 41%",59,0.0875549185047082,0.129841447413589,0.674321799770271,0.638462765817027,0.647274139547161,0.616041588692198,0.62755346457787,"12 Months"
"Large_Cap: 60%,  Fixed: 40%",60,0.0880177151615824,0.131694464637547,0.668347871748652,0.632772512062298,0.641486488949369,0.610735881261493,0.622094228386056,"12 Months"
"Large_Cap: 61%,  Fixed: 39%",61,0.088476171972532,0.133555385638582,0.66246802066043,0.627167308984302,0.635786489621732,0.605509512889026,0.616718352451317,"12 Months"
"Large_Cap: 62%,  Fixed: 38%",62,0.0889302756086072,0.135423884588934,0.656680879289103,0.62164594860041,0.630172874645231,0.600361080013858,0.611424344446377,"12 Months"
"Large_Cap: 63%,  Fixed: 37%",63,0.0893800122168487,0.137299652106004,0.650984986821685,0.616207127197039,0.624644282328682,0.595289125981593,0.606210658753621,"12 Months"
"Large_Cap: 64%,  Fixed: 36%",64,0.0898253674086835,0.139182394313679,0.645378805642916,0.610849461431739,0.619199272473455,0.590292152120772,0.601075708011414,"12 Months"
"Large_Cap: 65%,  Fixed: 35%",65,0.090266326247691,0.141071831959939,0.639860736148406,0.605571502545017,0.61383634072287,0.585368627449908,0.596017873223626,"12 Months"
"Large_Cap: 66%,  Fixed: 34%",66,0.0907028732367023,0.14296769958758,0.634429129784935,0.600371748878029,0.60855393119585,0.580516997162026,0.591035512587692,"12 Months"
"Large_Cap: 67%,  Fixed: 33%",67,0.0911349923041977,0.14486974475501,0.629082300505994,0.595248656873414,0.603350447585118,0.57573569001862,0.586126969180636,"12 Months"
"Large_Cap: 68%,  Fixed: 32%",68,0.0915626667899645,0.146777727304197,0.623818534812172,0.590200650719049,0.598224262882452,0.571023124771243,0.581290577628,"12 Months"
"Large_Cap: 69%,  Fixed: 31%",69,0.0919858794299728,0.14869141867295,0.618636100529093,0.585226130778643,0.593173727877371,0.566377715716637,0.576524669867578,"12 Months"
"Large_Cap: 70%,  Fixed: 30%",70,0.0924046123404252,0.150610601248884,0.613533254460134,0.580323480938439,0.5881971785607,0.561797877480037,0.571827580107903,"12 Months"
"Large_Cap: 71%,  Fixed: 29%",71,0.092818847000931,0.152535067762505,0.608508249037189,0.575491074986073,0.583292942551028,0.55728202911124,0.567197649070844,"12 Months"
"Large_Cap: 72%,  Fixed: 28%",72,0.0932285642367516,0.154464620717043,0.603559338079966,0.57072728212552,0.578459344649789,0.552828597568828,0.562633227597908,"12 Months"
"Large_Cap: 73%,  Fixed: 27%",73,0.0936337442000637,0.156399071852726,0.598684781762864,0.566030471721142,0.573694711619583,0.548436020659708,0.558132679691237,"12 Months"
"Large_Cap: 74%,  Fixed: 26%",74,0.0940343663501739,0.15833824164337,0.593882850877998,0.561399017353926,0.568997376270301,0.544102749493722,0.553694385052401,"12 Months"
"Large_Cap: 75%,  Fixed: 25%",75,0.0944304094326229,0.160281958823258,0.589151830473639,0.556831300263971,0.564365680928488,0.539827250506333,0.54931674117505,"12 Months"
"Large_Cap: 76%,  Fixed: 24%",76,0.0948218514571026,0.162230059942395,0.584490022938857,0.55232571224524,0.559797980357223,0.535608007096401,0.544998165041198,"12 Months"
"Large_Cap: 77%,  Fixed: 23%",77,0.0952086696741117,0.164182388948364,0.579895750597559,0.547880658051131,0.555292644186268,0.531443520920537,0.540737094465103,"12 Months"
"Large_Cap: 78%,  Fixed: 22%",78,0.0955908405502599,0.166138796793093,0.575367357868299,0.543494557362871,0.55084805890565,0.527332312880678,0.536531989123697,"12 Months"
"Large_Cap: 79%,  Fixed: 21%",79,0.0959683397421338,0.168099141062967,0.570903213040128,0.53916584636663,0.546462629469672,0.523272923836982,0.532381331307757,"12 Months"
"Large_Cap: 80%,  Fixed: 20%",80,0.0963411420686155,0.170063285630804,0.566501709709206,0.534892978979811,0.542134780552939,0.519263915074136,0.528283626423893,"12 Months"
"Large_Cap: 81%,  Fixed: 19%",81,0.0967092214815517,0.172031100328306,0.562161267916039,0.530674427762005,0.537862957495017,0.515303868545459,0.524237403273643,"12 Months"
"Large_Cap: 82%,  Fixed: 18%",82,0.0970725510346457,0.174002460637708,0.557880335018719,0.526508684541501,0.533645626965751,0.511391386915757,0.520241214132415,"12 Months"
"Large_Cap: 83%,  Fixed: 17%",83,0.0974311028504458,0.175977247401397,0.55365738633364,0.522394260784165,0.529481277379296,0.507525093420852,0.516293634648016,"12 Months"
"Large_Cap: 84%,  Fixed: 16%",84,0.0977848480852808,0.17795534654838,0.549490925571581,0.518329687727517,0.525368419081025,0.503703631558667,0.51239326357545,"12 Months"
"Large_Cap: 85%,  Fixed: 15%",85,0.09813375689199,0.179936648836533,0.545379485093899,0.514313516299398,0.52130558432808,0.499925664624151,0.508538722362107,"12 Months"
"Large_Cap: 86%,  Fixed: 14%",86,0.0984777983802674,0.181921049609647,0.5413216260107,0.510344316837126,0.517291327081114,0.496189875097616,0.504728654594881,"12 Months"
"Large_Cap: 87%,  Fixed: 13%",87,0.0988169405744341,0.183908448568345,0.537315938140336,0.506420678619901,0.513324222621748,0.492494963893601,0.50096172531842,"12 Months"
"Large_Cap: 88%,  Fixed: 12%",88,0.0991511503684237,0.185898749554003,0.533361039847235,0.502541209224095,0.509402867007399,0.488839649474884,0.497236620231393,"12 Months"
"Large_Cap: 89%,  Fixed: 11%",89,0.0994803934777533,0.187891860344865,0.529455577773102,0.498704533707996,0.505525876372438,0.48522266683377,0.493552044765481,"12 Months"
"Large_Cap: 90%,  Fixed: 10%",90,0.0998046343882177,0.189887692463605,0.525598226474562,0.494909293629552,0.501691886081886,0.481642766340244,0.489906723049521,"12 Months"
"Large_Cap: 91%,  Fixed: 9%",91,0.100123836301026,0.19188616099562,0.521787687978764,0.491154145897451,0.497899549741245,0.478098712453886,0.486299396759059,"12 Months"
"Large_Cap: 92%,  Fixed: 8%",92,0.100437961074062,0.193887184417403,0.518022691266886,0.487437761452646,0.49414753806329,0.474589282293598,0.482728823849149,"12 Months"
"Large_Cap: 93%,  Fixed: 7%",93,0.100746969158923,0.195890684434367,0.514301991694141,0.483758823773814,0.49043453758983,0.471113264055997,0.479193777165811,"12 Months"
"Large_Cap: 94%,  Fixed: 6%",94,0.101050819533339,0.197896585827567,0.510624370353652,0.48011602719638,0.486759249263417,0.467669455269822,0.475693042928848,"12 Months"
"Large_Cap: 95%,  Fixed: 5%",95,0.10134946962854,0.199904816308754,0.506988633390429,0.476508075030304,0.483120386840681,0.464256660869645,0.472225419075687,"12 Months"
"Large_Cap: 96%,  Fixed: 4%",96,0.101642875251089,0.201915306383276,0.503393611270613,0.472933677456792,0.479516675135285,0.460873691067415,0.468789713452568,"12 Months"
"Large_Cap: 97%,  Fixed: 3%",97,0.101930990498627,0.203927989220346,0.499838158010227,0.469391549178182,0.475946848074291,0.457519358994839,0.465384741835418,"12 Months"
"Large_Cap: 98%,  Fixed: 2%",98,0.102213767668919,0.205942800530247,0.496321150366736,0.465880406788206,0.472409646546893,0.454192478082835,0.462009325758193,"12 Months"
"Large_Cap: 99%,  Fixed: 1%",99,0.102491157161518,0.207959678448046,0.49284148699587,0.462398965821335,0.468903816018683,0.450891859136142,0.458662290120939,"12 Months"
"Large_Cap: 100%,  Fixed: 0%",100,0.102763107371258,0.209978563423447,0.489398087575366,0.458945937429538,0.465428103877759,0.447616307051134,0.455342460543212,"12 Months"
"Large_Cap: 0%,  Fixed: 100%",0,0.71131577576433,0.569923949505263,1.24808893604455,1.22180653036172,1.23972653213122,1.52095702884206,1.74770511225042,"120 Months"
"Large_Cap: 1%,  Fixed: 99%",1,0.725396221945199,0.567244006079791,1.27880808641486,1.25117288079108,1.26903037072722,1.55771389459414,1.79134661922652,"120 Months"
"Large_Cap: 2%,  Fixed: 98%",2,0.739289049146307,0.564881091472227,1.30875162986874,1.27980773397102,1.29760310381191,1.59306168350021,1.83305040376483,"120 Months"
"Large_Cap: 3%,  Fixed: 97%",3,0.753003580415219,0.562839198553095,1.33786627219814,1.30765757300467,1.32539053827477,1.62688911625635,1.87263237138275,"120 Months"
"Large_Cap: 4%,  Fixed: 96%",4,0.766548294954464,0.561121831876605,1.36609957304786,1.33466991559377,1.35233958305767,1.65909231363454,1.90992259826874,"120 Months"
"Large_Cap: 5%,  Fixed: 95%",5,0.779930933406168,0.559731978579799,1.39340070471778,1.36079402272397,1.37839895624932,1.68957672796764,1.94476922203034,"120 Months"
"Large_Cap: 6%,  Fixed: 94%",6,0.793158586399678,0.558672083011839,1.41972117547687,1.38598157731264,1.40351986249858,1.71825887766341,1.97704188994918,"120 Months"
"Large_Cap: 7%,  Fixed: 93%",7,0.806237769565329,0.557944025583526,1.44501550800212,1.4101873228224,1.42765663053933,1.74506783009236,2.00663461332113,"120 Months"
"Large_Cap: 8%,  Fixed: 92%",8,0.819174487506099,0.55754910625661,1.46924186284872,1.43336965136516,1.45076730018133,1.76994638641118,2.03346790423196,"120 Months"
"Large_Cap: 9%,  Fixed: 91%",9,0.831974288685922,0.55748803300732,1.49236259691156,1.45549113102936,1.47281414836492,1.79285193335802,2.05749010921687,"120 Months"
"Large_Cap: 10%,  Fixed: 90%",10,0.844642312789569,0.557760915501282,1.51434474757066,1.47651896299126,1.49376414473809,1.81375694089043,2.07867789914042,"120 Months"
"Large_Cap: 11%,  Fixed: 89%",11,0.857183331799291,0.558367264111103,1.5351604345285,1.49642536033848,1.51358932861177,1.83264909964875,2.09703592201802,"120 Months"
"Large_Cap: 12%,  Fixed: 88%",12,0.869601785793773,0.559305994297075,1.55478717314066,1.51518784234267,1.53226710098619,1.84953110745609,2.11259567091174,"120 Months"
"Large_Cap: 13%,  Fixed: 87%",13,0.881901814287403,0.560575436259913,1.57320809518758,1.53278944005512,1.54978042750383,1.86442012828914,2.12541365842566,"120 Months"
"Large_Cap: 14%,  Fixed: 86%",14,0.894087283780262,0.562173349666254,1.59041207540531,1.5492188114394,1.56611795054847,1.87734695940102,2.13556901958875,"120 Months"
"Large_Cap: 15%,  Fixed: 85%",15,0.906161812071634,0.564096943146825,1.60639376454798,1.56447026666913,1.58127401114407,1.88835495181585,2.14316068419027,"120 Months"
"Large_Cap: 16%,  Fixed: 84%",16,0.918128789795827,0.56634289817728,1.62115353216353,1.57854370658008,1.59524858368604,1.89749873580452,2.14830426743325,"120 Months"
"Large_Cap: 17%,  Fixed: 83%",17,0.929991399563217,0.568907396875555,1.63469732450437,1.59144447945746,1.60804712874227,1.90484280605938,2.15112882485335,"120 Months"
"Large_Cap: 18%,  Fixed: 82%",18,0.94175263302778,0.571786153189487,1.64703644496212,1.60318316326173,1.61968037109414,1.91046002126037,2.15177360554591,"120 Months"
"Large_Cap: 19%,  Fixed: 81%",19,0.953415306152091,0.574974446905578,1.65818726603108,1.61377528197357,1.63016401177045,1.91443006994948,2.15038491919315,"120 Months"
"Large_Cap: 20%,  Fixed: 80%",20,0.964982072899336,0.578467159884768,1.66817088301359,1.62324096591817,1.63951838400957,1.91683794964607,2.14711320974782,"120 Months"
"Large_Cap: 21%,  Fixed: 79%",21,0.976455437547803,0.582258813923462,1.67701272045692,1.63160456668732,1.6477680638421,1.91777249957055,2.14211040436287,"120 Months"
"Large_Cap: 22%,  Fixed: 78%",22,0.987837765794842,0.586343609646762,1.6847421026554,1.63889423761525,1.65494144631993,1.91732501984078,2.13552758235402,"120 Months"
"Large_Cap: 23%,  Fixed: 77%",23,0.999131294793681,0.59071546586429,1.69139179948815,1.64514149070496,1.66107029835182,1.91558800216017,2.12751298724299,"120 Months"
"Large_Cap: 24%,  Fixed: 76%",24,1.01033814224653,0.595368058854828,1.69699755843451,1.6503807404883,1.66618929868439,1.91265398933818,2.11821038630766,"120 Months"
"Large_Cap: 25%,  Fixed: 75%",25,1.02146031466081,0.60029486109203,1.70159763287431,1.65464884459151,1.67033557484559,1.90861457386932,2.10775776710761,"120 Months"
"Large_Cap: 26%,  Fixed: 74%",26,1.03249971486099,0.605489178976854,1.70523231580405,1.65798464983205,1.67354824591286,1.90355953952378,2.09628634927194,"120 Months"
"Large_Cap: 27%,  Fixed: 73%",27,1.04345814883683,0.610944189200832,1.70794348695217,1.66042855156075,1.67586797884512,1.89757614463251,2.08391988222541,"120 Months"
"Large_Cap: 28%,  Fixed: 72%",28,1.0543373319982,0.616652973425159,1.70977418002535,1.66202207275041,1.67733656489574,1.89074854154666,2.07077419506656,"120 Months"
"Large_Cap: 29%,  Fixed: 71%",29,1.0651388948982,0.622608551021868,1.71076817552541,1.66280746807999,1.67799652136207,1.88315732359595,2.05695696296242,"120 Months"
"Large_Cap: 30%,  Fixed: 70%",30,1.07586438847875,0.628803909683012,1.71096962329815,1.6628273570254,1.67789072268091,1.87487918868783,2.04256765461997,"120 Months"
"Large_Cap: 31%,  Fixed: 69%",31,1.08651528888606,0.635232033760393,1.71042269775691,1.66212438878735,1.67706206369163,1.86598670736345,2.02769762708494,"120 Months"
"Large_Cap: 32%,  Fixed: 68%",32,1.09709300189834,0.641885930250633,1.70917128759929,1.66074094079804,1.67555315679409,1.8565481825224,2.01243033681697,"120 Months"
"Large_Cap: 33%,  Fixed: 67%",33,1.10759886700267,0.648758652387548,1.70725872083018,1.65871885157568,1.67340606375121,1.84662758800546,1.99684163928523,"120 Months"
"Large_Cap: 34%,  Fixed: 66%",34,1.11803416115424,0.655843320845251,1.70472752503344,1.65609918785253,1.67066206203925,1.83628457364619,1.98100015289442,"120 Months"
"Large_Cap: 35%,  Fixed: 65%",35,1.12840010224715,0.663133142590971,1.70161922210418,1.65292204519619,1.6673614449407,1.82557452514448,1.96496766664179,"120 Months"
"Large_Cap: 36%,  Fixed: 64%",36,1.13869785232306,0.670621427456251,1.6979741560634,1.64922638077325,1.66354335400273,1.81454866807048,1.94879957434805,"120 Months"
"Large_Cap: 37%,  Fixed: 63%",37,1.1489285205409,0.678301602519096,1.6938313521212,1.64504987646412,1.6592456420435,1.80325420638536,1.93254532148538,"120 Months"
"Large_Cap: 38%,  Fixed: 62%",38,1.15909316592849,0.686167224408248,1.6892284048223,1.64042883021765,1.65450476456884,1.79173448699493,1.91624885347908,"120 Months"
"Large_Cap: 39%,  Fixed: 61%",39,1.16919279993497,0.694211989654382,1.6842013928873,1.63539807332154,1.64935569724989,1.78002918297789,1.89994905685699,"120 Months"
"Large_Cap: 40%,  Fixed: 60%",40,1.17922838880059,0.70242974322227,1.67878481823831,1.62999091114544,1.64383187699494,1.76817448921286,1.88368018676112,"120 Months"
"Large_Cap: 41%,  Fixed: 59%",41,1.18920085575908,0.710814485363337,1.67301156665541,1.62423908487377,1.63796516410998,1.75620332514014,1.86747227613398,"120 Months"
"Large_Cap: 42%,  Fixed: 58%",42,1.19911108308629,0.719360376930102,1.66691288753426,1.61817275176986,1.63178582306951,1.74414554031767,1.85135152337564,"120 Months"
"Large_Cap: 43%,  Fixed: 57%",43,1.20895991400716,0.72806174329333,1.66051839029274,1.61182048158901,1.62532251949676,1.73202811925866,1.835340656469,"120 Months"
"Large_Cap: 44%,  Fixed: 56%",44,1.21874815447232,0.736913076999762,1.65385605509171,1.60520926687285,1.61860233106946,1.7198753827669,1.81945927252633,"120 Months"
"Large_Cap: 45%,  Fixed: 55%",45,1.2284765748142,0.745909039303604,1.64695225568138,1.59836454500005,1.61165077021204,1.70770918361758,1.80372415245415,"120 Months"
"Large_Cap: 46%,  Fixed: 54%",46,1.23814591129192,0.755044460698855,1.63983179235023,1.59131023002955,1.60449181659802,1.69554909497177,1.78814955099997,"120 Months"
"Large_Cap: 47%,  Fixed: 53%",47,1.24775686753295,0.764314340572552,1.63251793312978,1.58406875254404,1.59714795766,1.68341259036752,1.77274746286387,"120 Months"
"Large_Cap: 48%,  Fixed: 52%",48,1.25731011587934,0.773713846091252,1.62503246158924,1.57666110587708,1.58964023548187,1.67131521450961,1.75752786585624,"120 Months"
"Large_Cap: 49%,  Fixed: 51%",49,1.2668062986451,0.783238310425002,1.61739572973352,1.56910689728167,1.58198829862376,1.65927074438991,1.74249894228547,"120 Months"
"Large_Cap: 50%,  Fixed: 50%",50,1.27624602929099,0.792883230404792,1.60962671469219,1.56142440276723,1.57421045760112,1.64729134052143,1.72766727988501,"120 Months"
"Large_Cap: 51%,  Fixed: 49%",51,1.28562989352251,0.802644263701234,1.60174307805314,1.55363062449331,1.56632374290155,1.6353876882681,1.71303805365467,"120 Months"
"Large_Cap: 52%,  Fixed: 48%",52,1.29495845031597,0.812517225604162,1.59376122685039,1.54574134975919,1.55834396457525,1.62356912940779,1.69861519001167,"120 Months"
"Large_Cap: 53%,  Fixed: 47%",53,1.30423223287764,0.82249808547504,1.58569637535919,1.53777121076835,1.55028577257562,1.61184378418414,1.68440151463285,"120 Months"
"Large_Cap: 54%,  Fixed: 46%",54,1.31345174954006,0.832582962936643,1.57756260698312,1.52973374447449,1.54216271715495,1.60021866419034,1.67039888533089,"120 Months"
"Large_Cap: 55%,  Fixed: 45%",55,1.3226174845995,0.842768123857472,1.56937293563702,1.52164145193055,1.53398730873584,1.58869977648978,1.65660831125083,"120 Months"
"Large_Cap: 56%,  Fixed: 44%",56,1.33172989909817,0.853049976181795,1.56113936613529,1.51350585666592,1.5257710767832,1.57729221941949,1.64303005960611,"120 Months"
"Large_Cap: 57%,  Fixed: 43%",57,1.34078943155445,0.863425065650117,1.5528729531901,1.50533756170784,1.51752462729289,1.56600027054723,1.62966375109796,"120 Months"
"Large_Cap: 58%,  Fixed: 42%",58,1.34979649864408,0.873890071449314,1.54458385870604,1.4971463049435,1.50925769859423,1.55482746726369,1.61650844508419,"120 Months"
"Large_Cap: 59%,  Fixed: 41%",59,1.35875149583514,0.884441801826496,1.53628140713061,1.4889410125892,1.50097921523342,1.54377668049265,1.60356271548406,"120 Months"
"Large_Cap: 60%,  Fixed: 40%",60,1.3676547979792,0.89507718969603,1.52797413868145,1.48072985059301,1.49269733976572,1.53285018199444,1.59082471832782,"120 Months"
"Large_Cap: 61%,  Fixed: 39%",61,1.376506759861,0.905793288264942,1.5196698603251,1.47252027384914,1.48441952233572,1.52204970572526,1.5782922517838,"120 Months"
"Large_Cap: 62%,  Fixed: 38%",62,1.38530771670873,0.916587266698116,1.51137569442691,1.46431907314589,1.47615254796925,1.51137650369728,1.56596280942376,"120 Months"
"Large_Cap: 63%,  Fixed: 37%",63,1.39405798466676,0.9274564058413,1.50309812502961,1.45613241980557,1.46790258153684,1.50083139676425,1.55383362741852,"120 Months"
"Large_Cap: 64%,  Fixed: 36%",64,1.40275786123258,0.938398094016943,1.49484304174988,1.4479659080055,1.45967521037967,1.49041482073478,1.54190172629211,"120 Months"
"Large_Cap: 65%,  Fixed: 35%",65,1.41140762565944,0.949409822905174,1.48661578130776,1.43982459479385,1.45147548461361,1.48012686819207,1.5301639478032,"120 Months"
"Large_Cap: 66%,  Fixed: 34%",66,1.42000753932623,0.96048918351987,1.47842116672505,1.43171303783462,1.44330795514727,1.46996732637487,1.51861698746726,"120 Months"
"Large_Cap: 67%,  Fixed: 33%",67,1.4285578460757,0.97163386228771,1.47026354424512,1.42363533093169,1.43517670946623,1.45993571145057,1.50725742318268,"120 Months"
"Large_Cap: 68%,  Fixed: 32%",68,1.43705877252224,0.982841637236248,1.46214681804004,1.41559513739474,1.42708540524785,1.45003129948769,1.49608174037752,"120 Months"
"Large_Cap: 69%,  Fixed: 31%",69,1.4455105283303,0.994110374295509,1.45407448278032,1.40759572131878,1.41903730188066,1.44025315441242,1.48508635405136,"120 Months"
"Large_Cap: 70%,  Fixed: 30%",70,1.45391330646412,1.00543802371619,1.44604965415006,1.39963997685633,1.41103528996908,1.43060015321177,1.47426762804855,"120 Months"
"Large_Cap: 71%,  Fixed: 29%",71,1.46226728340983,1.01682261660641,1.43807509739512,1.39173045556539,1.40308191890886,1.42107100862521,1.46362189186383,"120 Months"
"Large_Cap: 72%,  Fixed: 28%",72,1.47057261937035,1.02826226158793,1.4301532539951,1.38386939191949,1.39517942262152,1.41166428954664,1.45314545525033,"120 Months"
"Large_Cap: 73%,  Fixed: 27%",73,1.47882945843374,1.03975514157189,1.42228626655124,1.37605872706699,1.38732974353721,1.40237843934015,1.44283462087096,"120 Months"
"Large_Cap: 74%,  Fixed: 26%",74,1.48703792871555,1.0512995106534,1.41447600198286,1.36830013092724,1.37953455491561,1.39321179225551,1.43268569520886,"120 Months"
"Large_Cap: 75%,  Fixed: 25%",75,1.49519814247532,1.06289369112371,1.40672407312397,1.36059502270951,1.37179528159347,1.38416258811277,1.42269499792929,"120 Months"
"Large_Cap: 76%,  Fixed: 24%",76,1.5033101962077,1.07453607059826,1.39903185881021,1.35294458993933,1.36411311924553,1.37522898541061,1.41285886986438,"120 Months"
"Large_Cap: 77%,  Fixed: 23%",77,1.51137417070829,1.08622509925822,1.39140052254399,1.34534980607386,1.35648905224345,1.36640907299849,1.40317367977376,"120 Months"
"Large_Cap: 78%,  Fixed: 22%",78,1.51939013111414,1.09795928720328,1.38383102982291,1.33781144678499,1.34892387019403,1.35770088043954,1.39363583001685,"120 Months"
"Large_Cap: 79%,  Fixed: 21%",79,1.52735812691916,1.10973720191268,1.37632416421355,1.33033010498526,1.34141818323514,1.3491023871794,1.38424176125782,"120 Months"
"Large_Cap: 80%,  Fixed: 20%",80,1.53527819196398,1.12155746581157,1.36888054224938,1.32290620466795,1.33397243616394,1.34061153062405,1.37498795631023,"120 Months"
"Large_Cap: 81%,  Fixed: 19%",81,1.54315034440033,1.13341875393959,1.36150062722765,1.31554001362828,1.32658692146835,1.3322262132199,1.36587094321659,"120 Months"
"Large_Cap: 82%,  Fixed: 18%",82,1.55097458662946,1.14531979171841,1.35418474197709,1.30823165512857,1.3192617913288,1.32394430861907,1.35688729764657,"120 Months"
"Large_Cap: 83%,  Fixed: 17%",83,1.55875090521417,1.15725935281487,1.34693308066401,1.30098111856547,1.31199706865327,1.31576366700365,1.34803364468804,"120 Months"
"Large_Cap: 84%,  Fixed: 16%",84,1.56647927076397,1.16923625709635,1.33974571970093,1.29378826919288,1.30479265720464,1.30768211963426,1.33930666009598,"120 Months"
"Large_Cap: 85%,  Fixed: 15%",85,1.57415963779268,1.18124936867519,1.33262262781834,1.28665285694891,1.29764835087541,1.29969748267966,1.33070307105614,"120 Months"
"Large_Cap: 86%,  Fixed: 14%",86,1.5817919445477,1.19329759403847,1.3255636753565,1.27957452443067,1.29056384216056,1.29180756037649,1.32221965651305,"120 Months"
"Large_Cap: 87%,  Fixed: 13%",87,1.58937611281004,1.2053798802602,1.31856864283063,1.27255281405495,1.28353872987557,1.28401014756064,1.31385324710515,"120 Months"
"Large_Cap: 88%,  Fixed: 12%",88,1.59691204766412,1.21749521329237,1.31163722881976,1.2655871744376,1.27657252616238,1.27630303160386,1.30560072474357,"120 Months"
"Large_Cap: 89%,  Fixed: 11%",89,1.60439963723605,1.22964261633175,1.30476905722597,1.25867696601832,1.26966466282208,1.26868399378228,1.2974590218654,"120 Months"
"Large_Cap: 90%,  Fixed: 10%",90,1.61183875239921,1.24182114825935,1.29796368394797,1.25182146595131,1.26281449700896,1.26115081009519,1.28942512038685,"120 Months"
"Large_Cap: 91%,  Fixed: 9%",91,1.61922924644549,1.25402990214939,1.29122060300967,1.24501987227533,1.25602131631671,1.25370125154499,1.28149605037653,"120 Months"
"Large_Cap: 92%,  Fixed: 8%",92,1.62657095472058,1.26626800384479,1.28453925218184,1.23827130736868,1.24928434328287,1.24633308388016,1.27366888846412,"120 Months"
"Large_Cap: 93%,  Fixed: 7%",93,1.63386369422134,1.27853461059642,1.27791901813214,1.23157482068624,1.24260273933365,1.23904406679396,1.26594075599487,"120 Months"
"Large_Cap: 94%,  Fixed: 6%",94,1.64110726315335,1.29082890976321,1.2713592411363,1.22492939076518,1.23597560818648,1.23183195256082,1.25830881693548,"120 Months"
"Large_Cap: 95%,  Fixed: 5%",95,1.64830144044607,1.30315011757035,1.26485921938082,1.21833392647421,1.22940199872278,1.22469448408,1.25077027553175,"120 Months"
"Large_Cap: 96%,  Fixed: 4%",96,1.6554459852231,1.31549747792324,1.25841821288516,1.21178726746693,1.22288090733823,1.21762939228173,1.24332237371328,"120 Months"
"Large_Cap: 97%,  Fixed: 3%",97,1.66254063622482,1.32787026127436,1.25203544706941,1.20528818378218,1.21641127977181,1.21063439283322,1.23596238823449,"120 Months"
"Large_Cap: 98%,  Fixed: 2%",98,1.66958511117991,1.34026776354088,1.2457101159913,1.19883537451274,1.20999201240864,1.20370718206027,1.22868762753509,"120 Months"
"Large_Cap: 99%,  Fixed: 1%",99,1.67657910612253,1.35268930507066,1.23944138527431,1.19242746543627,1.20362195304385,1.19684543197297,1.22149542829575,"120 Months"
"Large_Cap: 100%,  Fixed: 0%",100,1.68352229465097,1.36513422965431,1.23322839474715,1.18606300546715,1.19729990108621,1.19004678424853,1.21438315165624,"120 Months"
"Large_Cap: 0%,  Fixed: 100%",0,1.97936272350719,1.85438371607974,1.06739651903958,1.07769602533698,1.04870643614438,1.24579654040088,1.50194618080077,"240 Months"
"Large_Cap: 1%,  Fixed: 99%",1,2.05437263509217,1.85255083908805,1.10894264910078,1.11690642214485,1.08600025808969,1.29134537749597,1.55577880121213,"240 Months"
"Large_Cap: 2%,  Fixed: 98%",2,2.12680951751706,1.85226215640561,1.14822273411028,1.15410955571681,1.12147029092365,1.33421437990963,1.60561848706373,"240 Months"
"Large_Cap: 3%,  Fixed: 97%",3,2.19702034580945,1.85351838955034,1.18532427743673,1.18934825511321,1.15513961337607,1.3744183589408,1.65138087926663,"240 Months"
"Large_Cap: 4%,  Fixed: 96%",4,2.26528104008693,1.8563164020319,1.22030976917911,1.22265200122006,1.18702220767013,1.41196549859286,1.69300943077958,"240 Months"
"Large_Cap: 5%,  Fixed: 95%",5,2.3318154567021,1.86064923835913,1.2532267816144,1.25404327338023,1.21712804782932,1.44686506252264,1.73048404348967,"240 Months"
"Large_Cap: 6%,  Fixed: 94%",6,2.39680825072799,1.86650620991803,1.28411480122171,1.28354201013765,1.24546670481425,1.47913264924445,1.76382570528071,"240 Months"
"Large_Cap: 7%,  Fixed: 93%",7,2.46041388877787,1.87387302526643,1.31300992948978,1.31116874865331,1.27204989064815,1.50879362901214,1.79309778565713,"240 Months"
"Large_Cap: 8%,  Fixed: 92%",8,2.52276314421904,1.88273196118888,1.33994811594211,1.33694679582961,1.29689320887176,1.53588517741541,1.81840459601013,"240 Months"
"Large_Cap: 9%,  Fixed: 91%",9,2.58396789014974,1.89306206983436,1.36496733589715,1.36090366475085,1.3200172910944,1.56045720413451,1.83988781973195,"240 Months"
"Large_Cap: 10%,  Fixed: 90%",10,2.64412470866529,1.90483941646306,1.38810898483765,1.38307194052658,1.34144844857404,1.5825724111945,1.8577214162416,"240 Months"
"Large_Cap: 11%,  Fixed: 89%",11,2.70331765695874,1.91803734178445,1.40941867922327,1.40348969791324,1.36121893742934,1.6023056774634,1.87210557799289,"240 Months"
